dia_semana,hora_dia,local,ruido,categoria_tarefa,prazo_urgencia,dificuldade,interesse,horas_sono,horas_jejum,tempo_reacao_ms,target
4,7,0,2,2,3,2,5,7.983563163528325,5.943383551863194,315.96381099735015,30
0,14,0,0,1,7,2,1,5.796217373115227,1.2738742866651724,313.8301262606533,48
1,18,0,1,1,9,5,4,6.231588481359654,0.8721127354884672,308.0424026658237,73
4,8,2,0,0,8,3,4,8.620661983906949,1.7040796650742516,236.74799771108377,58
0,10,1,1,3,8,1,1,5.77792158092043,2.020060171276036,333.76129414766604,60
5,23,0,1,3,10,5,2,5.854281487824758,5.115801852892085,358.96716127042464,44
4,7,0,2,0,9,4,2,7.212141732477227,1.9151494395566293,276.28666401434276,47
6,20,1,0,2,10,1,1,9.252537453947193,5.489877075758115,269.3989701906095,55
4,19,0,2,3,5,3,4,9.858670780252144,0.7819451564272641,201.8387358313202,47
1,20,0,2,3,10,2,5,7.184437943415913,4.926025956064813,344.4815596168544,48
6,11,0,0,2,10,3,2,6.4055173085993955,3.742692738693642,354.9723662191144,54
4,23,1,2,2,9,3,4,7.058964350534538,1.8108075884501178,314.30578007397804,66
3,15,2,2,2,7,1,1,6.753067630374487,5.025652599020446,311.1961178427353,24
5,12,0,1,0,7,1,5,7.922242058833273,0.6657778855842232,267.20540213228094,47
0,6,2,2,1,1,4,2,9.832967224744094,4.797706081615281,254.11021681423034,26
5,8,1,1,2,8,2,1,5.122300947271822,4.535549558970615,359.4616746819806,44
0,14,0,1,3,9,5,4,5.9453945682910945,5.007751235077063,374.8718281621497,55
3,18,1,1,0,7,5,3,9.174697971731973,3.1521762897904146,286.7478913234886,51
0,13,0,0,0,4,1,1,8.34509880694143,4.765111055859807,337.07546760760613,39
1,18,0,2,1,4,5,1,6.783018352286939,3.4218392337015846,333.1393982231134,31
4,22,2,0,2,4,2,1,9.545532661708451,1.59564544572255,255.52438305831944,53
3,13,2,0,3,2,4,1,9.806814309706787,4.141998863314898,235.44790528400796,36
1,9,0,0,2,4,2,5,4.133000868899301,2.5079041341969264,370.47576516608615,57
3,13,0,1,3,10,1,1,4.388608920616502,1.881415168110016,323.2910921534241,62
6,23,1,0,3,10,3,4,5.745131986033789,3.9672768024762903,314.8339064751929,76
5,17,1,1,0,4,3,4,8.848136096869233,1.962457848935173,259.36218143957586,62
1,18,0,0,1,10,3,1,6.944739397298132,5.091075605039454,339.8937082270974,51
3,15,1,2,3,2,2,3,6.042835375826122,4.522886317261,321.18809566414234,32
6,12,2,0,2,3,4,3,6.405025648766141,2.359817467032033,346.19393819890706,44
1,20,0,2,2,9,2,1,5.513807332810093,4.185421008733847,390.7966098161233,38
4,6,0,1,0,8,3,4,6.284100462609001,5.485576729691004,361.52717369496,52
0,7,1,2,0,6,5,4,9.799652524880242,4.915959818108664,306.50217466945776,43
5,20,0,1,3,3,3,1,8.46723405280948,2.8904065084486454,274.0566612639334,40
6,10,0,0,2,7,5,4,4.0006569106238725,1.2981533017705476,362.862824770842,40
6,12,0,0,3,9,5,2,8.328522667993814,1.1358959465600755,242.4201623671527,47
0,13,2,1,2,8,1,4,6.186842712014666,4.621920346605371,333.93277655684085,47
5,13,1,1,1,1,4,1,6.963366397125636,3.8305692658080006,310.6303565443909,48
4,10,0,1,3,7,5,2,4.089993027973753,0.8154140741351111,342.5390576117951,42
3,12,1,0,2,10,1,4,6.342996182321366,1.2354007675219614,291.8060606086295,83
4,16,0,0,3,4,2,4,8.13475506593515,2.2518124901076626,307.1426869006597,61
3,17,0,0,1,2,3,4,5.7052541020895555,4.722149300342289,382.2176295463158,50
3,17,1,0,0,5,4,3,7.838997781802564,4.702168271362578,319.72568248531854,51
5,7,0,1,0,10,2,3,8.958964274364982,4.749409542517242,267.46914763070004,49
5,11,1,2,3,1,3,2,5.570421508510864,5.32749875964271,397.86981982267685,29
6,21,2,0,3,4,1,5,9.067104146042933,0.8051319835465549,228.38104119010828,46
1,13,0,0,0,8,3,5,8.35756364311072,0.9180312764298388,251.13208148267205,61
3,8,1,1,2,9,3,1,4.695925005211575,4.430577427341717,387.4026233594921,68
2,13,0,2,1,2,5,5,8.061814210510214,1.7106534508708444,301.5674877964011,38
5,13,2,2,0,1,4,1,8.75622593018851,5.05167667766483,281.01360023736163,19
0,14,0,1,2,8,1,1,7.832575716355652,1.437979882308836,255.46241975490526,48
2,8,1,1,1,8,4,2,9.296078423507634,5.044994791307169,276.2313453952433,49
5,11,0,2,2,3,1,4,5.185355003357867,2.151277814327994,367.47207695201365,33
6,18,2,0,3,6,3,1,7.7521701946691906,5.727998215980416,330.4949429413009,30
3,21,0,0,3,2,3,5,6.615737680266316,3.788843553841394,297.89428407091833,61
1,7,0,1,3,9,3,3,7.4680980963879495,5.615768100939648,325.3629136799613,58
1,21,2,1,3,5,5,2,7.622062872168141,2.88995888340462,267.0222023753546,44
0,23,2,2,0,8,2,1,8.003703413782361,1.2640096155704437,307.27019140161343,31
0,10,2,2,3,5,4,3,9.068665893554595,3.5540022077006754,271.65824954715066,31
0,21,0,0,2,6,4,5,8.458873087485152,3.0432251617441777,264.16552939032886,55
0,19,2,0,3,10,1,4,4.601393081974214,4.5871690287107025,350.65636601915065,67
3,9,1,2,3,7,5,1,6.44113560459135,5.999143923388507,337.3366854389743,32
6,15,0,0,3,4,4,2,7.187814066112113,3.8464588237118305,351.120838539333,44
6,20,2,1,1,2,5,3,9.003536529610313,0.7011151277675987,236.56881951212955,39
5,8,0,1,2,1,4,2,9.251608139857257,0.9136864668377147,233.38943078850855,37
3,14,0,0,1,1,5,2,5.518997881682466,3.5658789409892497,315.3942091668945,42
3,17,0,1,3,4,1,1,5.894002834691438,5.193163829972738,375.3964238539845,44
2,11,0,0,3,2,4,5,8.403643323510343,2.767673106348066,275.2183734619359,60
4,8,0,2,2,10,4,5,6.117441122524728,2.8226667041909916,361.7207931521205,64
5,6,0,1,0,2,5,3,6.433039602850776,2.166394266387119,297.79354494604735,33
6,13,0,1,1,5,1,1,4.94928925706869,1.0704393697752637,368.00642511017867,41
4,10,0,1,0,4,1,1,7.680626364119371,3.5959098168758716,309.6121972187645,46
5,18,0,0,0,8,1,5,4.88498574779786,2.831605282541125,341.1524765713795,48
6,12,1,0,2,8,2,2,5.8112817165352455,1.6474172723941063,293.98502589773676,49
4,15,0,2,2,2,3,1,6.934240158186465,5.887529101871863,353.36371949346926,24
2,15,0,2,2,10,2,3,9.284706818595524,5.32883265787339,258.35193497540706,38
2,15,0,1,1,5,3,5,6.967608212205977,3.7005091954496367,348.78097401692287,56
3,23,0,0,0,4,2,4,8.556991031292437,5.445169016142557,312.82055043523354,54
1,10,0,0,1,10,3,1,5.110829797366311,2.1694387681453104,341.3501060131766,62
6,13,0,0,3,9,2,3,4.519981814683726,1.9421614949538064,361.05855809235993,54
0,21,0,2,1,6,1,2,4.317628588415769,1.7551304943581847,331.4800872388386,31
2,11,1,0,1,3,1,5,5.977374898187712,2.5172586507176002,296.8186135863491,67
0,18,0,0,3,10,5,2,8.749929751372541,4.713916387688907,280.87855708195883,46
2,8,1,2,3,4,5,5,5.0158502717536955,2.004534582654881,350.20398292755453,53
2,22,2,0,0,4,4,3,7.290390179162628,2.73838536117684,299.242116797651,48
2,16,0,2,1,10,5,1,6.151863297929973,4.675779095926501,318.40124434923086,31
4,9,0,2,2,6,4,2,7.481834425986263,0.5790559651737072,308.8430195622567,30
4,16,2,2,0,10,4,4,4.238177101338233,5.973678957591499,366.34022269418614,52
1,10,1,1,3,2,3,5,6.0240343058825285,3.405159546745298,343.9145067779971,68
4,7,1,2,2,4,4,1,5.789973644740384,2.7138422180337085,304.8363240559959,43
4,13,0,2,0,9,5,4,9.700255425859435,5.260077327883556,278.92461463964565,47
2,23,1,2,1,1,5,5,8.298245501042494,3.771524925102539,301.54703484903297,52
3,21,1,2,3,5,4,4,9.36705730439344,2.780421983530479,231.4617981704798,57
2,23,1,0,0,2,4,2,8.123901771590713,4.859591933201854,344.19769156433085,46
6,23,2,0,1,6,5,3,5.666156926366521,1.6010768135951055,330.7192993582064,35
1,22,0,0,0,10,4,2,8.8924713013774,5.907193452010073,283.49554155536856,59
3,15,2,2,3,6,4,5,7.642866601261559,2.0413498993614487,273.4029311117211,41
6,22,0,1,1,10,5,2,8.929011116787454,2.4542864940357942,283.03137019388146,54
6,13,0,1,0,2,4,2,8.902723701988421,4.336005657600781,273.4082391530254,34
6,7,1,1,0,10,4,2,9.875960395291685,5.921262961526935,304.8190238254384,59
6,20,1,2,2,8,5,2,9.36763151418178,3.725099255521781,290.2624696922683,34
5,15,0,2,2,9,5,2,6.957649747313875,3.1882553438243826,346.3523888750557,35
4,12,1,2,2,1,3,4,9.006459678239409,5.553296532552361,266.7057732505169,47
4,17,0,0,1,3,1,2,4.4961061207698965,3.42461656425089,359.38578639946144,50
1,13,0,2,1,4,2,3,5.220935576782418,4.382248799291131,365.4557406406269,27
1,18,0,0,3,10,5,3,9.314842835049095,1.7244561626323962,285.72099771263845,63
1,23,0,2,2,5,4,5,6.324288478402626,3.7739934948611107,317.2003546907653,44
1,11,0,0,2,10,3,2,7.9137873676920005,2.386006396224526,321.7250770973176,69
5,16,0,1,2,9,3,2,4.7215517137,3.1525281358847486,392.13938997407115,59
5,21,0,0,0,5,2,3,5.986665158593364,2.9139798191461104,332.43415440652524,40
5,13,2,0,2,10,3,1,4.984524155598056,5.580063944157246,350.19458911242936,41
3,13,0,2,1,5,2,1,4.697209371600514,3.0702754365857317,373.2404926797269,36
5,13,0,0,1,7,5,2,9.381169709484032,5.3592979166880825,325.8116804587654,23
0,10,1,1,0,8,2,5,9.660340615958424,1.5729278935540147,254.5852367859281,69
1,11,0,2,0,9,4,5,9.646146059704403,4.614047959213676,281.32687725162333,54
6,6,0,2,1,7,3,1,7.462809685412316,2.357263543958369,268.73899255823824,23
3,12,0,0,1,10,2,4,5.460118159501703,5.410721010322337,338.7701694574905,67
5,7,0,1,1,7,5,3,9.284312111807154,3.239608941519783,291.7885683897924,39
1,13,2,0,3,2,5,4,6.026651394348717,1.7401499738343014,319.65742044143906,52
5,19,2,2,0,3,4,1,5.1720800045056805,1.5337898951182072,315.5053986219431,27
3,19,0,1,2,5,3,4,9.659850506356008,4.387687217635299,252.31896729189077,47
5,7,1,0,2,6,5,1,6.039288117519252,4.110790703980367,372.6381992471849,34
3,7,0,0,1,7,4,3,6.628761924734584,4.669528341879293,373.8090205869476,38
3,15,1,1,2,4,2,5,5.10001266977403,5.082497050136582,387.3824391640479,57
5,9,0,2,1,4,5,3,8.72330458437685,1.9080127241776212,257.61621503441654,18
2,12,1,0,2,1,1,3,8.144484657439449,3.6781410939426458,281.80524741221114,63
3,22,2,1,0,3,1,1,4.196160252692442,1.6329796040574238,384.7305602931266,47
1,10,2,2,2,6,2,3,4.115969657571624,3.4804678993331692,364.6528629020654,33
3,7,0,1,1,7,1,5,6.327714002087568,4.316704307068607,335.23975145642936,48
5,13,1,0,3,3,3,3,9.682947651171206,3.2286675449706523,275.29564731231045,45
2,23,0,0,3,7,2,3,8.64481836987558,0.6876153872976731,277.932087579842,51
2,23,0,2,3,5,1,5,5.557571031320041,4.038466586571711,387.4944636697055,30
1,21,0,1,1,5,1,4,6.587446932701856,1.6900535615984693,278.554753578792,58
0,21,1,0,1,3,5,3,8.320613588000382,5.026976730255135,306.65116021954555,45
4,13,0,1,0,6,3,3,9.944508437287656,1.9279969989826762,210.47770468789957,54
1,15,0,1,0,3,5,3,7.687602015072267,3.7832319583403393,290.2938986144037,46
5,14,0,0,2,10,4,2,7.093545197276013,1.1866082338254977,325.09593624063484,59
0,16,0,2,0,5,2,5,5.712434859522727,2.011878215104853,305.2176721276547,44
4,15,2,1,3,9,3,2,8.070589424789434,5.562462512249792,344.8754253906913,54
0,17,0,1,2,1,1,1,4.740938895227018,1.3531641702225785,334.9637875012834,46
1,21,0,2,2,10,5,2,8.642796241692425,2.7910130772092905,274.04011663103705,45
0,18,0,1,3,5,5,3,7.231025280636975,4.402104604900005,346.73919993460737,31
5,19,0,2,2,1,2,2,8.978052181444019,4.895278048167633,295.97492765479126,18
0,21,1,0,1,5,1,5,9.958905348981984,4.877997640245388,259.8897277447627,59
4,14,0,1,3,3,2,2,9.756033966701843,4.748185185001945,252.2007787781147,41
0,21,2,0,3,2,3,4,7.4089175541171155,0.8820460230886458,294.54632816385464,63
2,20,0,0,3,4,3,4,7.139332092526317,3.4049820621360465,348.80194848718764,61
3,10,0,1,3,5,5,4,4.0031278264432215,3.392163039379061,387.2348100324989,54
6,20,1,1,1,10,1,4,7.60170977087118,2.493597192436119,305.988696391961,78
1,9,0,1,3,3,4,2,8.680456834469059,0.6588287509958026,239.73116821382507,54
2,8,0,2,2,10,1,2,7.635105584780236,2.332157289229146,268.1892991687808,48
6,19,0,2,1,9,4,5,8.763495760683444,2.433686860939174,280.3036907463744,51
4,23,0,2,0,9,3,3,9.392611479558362,3.3584089293880686,298.26747170793215,53
1,15,1,2,0,5,5,4,4.466811528022388,2.9619853399072786,364.17485545544247,45
2,23,0,0,2,1,3,2,5.252201130242145,4.1345413070479795,341.094644268842,39
1,22,0,2,2,7,3,3,8.308349003390687,3.8636264099752,323.3298748736186,38
4,16,0,1,3,3,1,3,5.497343388158813,3.7362978821365727,380.7593977794092,51
5,7,0,0,3,1,3,3,6.0867043347152805,5.841515400596147,396.40315793034864,25
0,8,0,0,0,10,3,4,5.913026724457405,5.021545788849544,324.9388251305037,61
1,13,2,2,0,10,1,3,7.4394798159223745,2.2294282208387464,302.5659127295732,54
1,20,1,2,3,10,1,1,5.115980716297683,0.5898098227837866,352.5129064849942,61
3,21,1,0,3,4,4,5,5.060690647089027,5.228147961768203,391.38631424525863,58
5,20,0,1,2,7,2,3,4.965622487657125,5.268847074754847,401.03362147180417,10
3,12,0,2,3,1,3,3,9.986541533744528,1.75620730621362,271.67355780563946,35
1,22,1,1,2,4,5,2,5.535146942250637,1.3854998655874429,345.68138999826374,55
3,7,0,1,0,4,5,2,8.60225390816975,2.8510933033628043,290.270943050426,42
4,14,2,0,1,7,1,2,8.316477788826894,3.7937812430971936,282.08619315405065,51
3,14,1,1,0,2,1,2,9.08719462616714,3.6599812631106663,312.44402870898693,59
4,23,2,1,3,8,2,5,7.7422979991985486,0.8237066963496608,257.53819722333446,59
1,10,1,2,0,8,3,1,9.668577384974597,0.8937220750787793,275.51096506356924,46
4,22,2,1,0,8,5,3,7.802255962831747,4.269473509552867,283.3502997619164,36
4,21,1,1,1,10,5,5,5.621250543144966,5.659176973641551,337.930238011067,65
5,20,0,1,0,8,5,5,4.106475726339815,4.088562882294502,372.9062551807426,36
3,7,0,1,1,5,1,5,6.905180837366445,0.7288922997981278,296.3009840177534,57
1,15,1,1,3,5,3,5,9.68884355078945,3.791515981950157,237.24216773889935,70
6,7,0,2,0,5,3,1,5.633338617994125,1.7340356821234693,307.28333607121743,28
6,16,0,1,1,7,5,4,7.522479741253491,4.437260926912936,301.7841736908757,35
3,12,1,2,0,9,1,5,9.228238176765377,2.801377676742545,295.80733623079215,68
4,13,0,2,0,5,3,4,6.318238914878389,4.457236551663996,362.7924518431489,33
1,20,0,1,0,6,3,3,7.012894531446031,5.523827147553437,310.0766262645911,41
0,15,0,1,0,5,2,1,9.649965634970592,3.897348129205697,249.81366840565755,50
5,20,1,0,0,10,2,4,4.225389151491283,2.4403063035345727,338.67369122566436,71
1,7,2,1,2,9,2,4,8.87117241709493,1.3130348932870364,271.9236071630463,76
3,19,0,0,3,1,5,5,9.38553564907755,3.0493237354168765,294.3612178707062,58
0,16,0,1,1,1,3,3,5.263148135347024,3.813913265675296,392.21226054235757,53
5,11,0,0,3,8,1,5,7.018559500982476,1.1882398254055866,291.58009741603433,53
4,13,1,0,1,1,5,2,5.15527487005499,5.7157893854421795,401.797227327317,24
2,10,1,1,0,9,3,3,7.401906387346533,3.670999641324318,293.8215085944769,72
3,21,0,0,2,10,2,5,5.323643228003415,2.7032945371837966,333.4329237899786,76
3,8,0,2,0,3,3,4,7.935105454602239,4.097058864627597,322.9951929466344,31
4,17,2,1,1,8,1,1,5.536682019131061,0.8041406863464434,317.70447566332075,53
6,10,0,1,3,1,1,3,9.1553456562773,3.4287132963787963,287.1756065760413,35
6,9,0,2,2,9,2,5,6.392652322087621,2.495472116426905,333.9617464208634,45
2,19,2,0,2,10,3,3,9.151502115344272,5.789045455770265,300.3495341922334,53
0,12,0,2,3,6,3,2,6.944719716253299,4.976445519027174,361.9283815987852,26
5,7,0,1,2,10,2,3,8.63690192997667,1.8549087144492138,246.45531126357875,51
3,16,1,0,0,6,1,5,5.108398177906915,3.216601618995681,325.2124526349579,74
2,9,0,0,2,10,1,1,6.090518608267615,1.6587830589142496,326.3692461090828,69
3,11,2,0,0,10,3,2,6.781541675676416,5.491902765924388,338.52193906741684,54
2,14,0,0,1,5,5,2,6.55983630504408,4.0532844947495175,361.9968933398836,37
5,16,0,1,2,10,4,3,5.839174862847785,5.284108987784313,348.1920594195327,42
3,18,0,2,0,3,1,3,4.2588469437009735,5.088603449587242,360.90627870911146,28
0,15,2,1,2,9,5,2,9.613842539327457,4.097484560441786,272.5402980754417,54
6,11,0,0,0,7,5,3,6.8635539914272785,4.237062865063503,314.0319810780523,27
4,10,2,2,2,8,5,4,7.384980419228493,0.8473574479432332,272.7545765679835,42
4,11,2,0,3,3,3,3,5.68198774574819,1.3581122177634783,316.81368449479845,45
4,15,2,0,3,6,3,5,4.723545931441686,5.458482084661729,361.02560767091734,54
3,19,2,1,0,7,4,4,9.87362987759579,1.504308367379131,270.7014172726905,55
3,22,0,1,3,10,2,4,4.580121189727239,2.9399438288229156,379.0004829195324,77
6,22,1,1,2,6,2,5,4.417485453103063,5.769248561435508,420.68855018519577,25
6,14,2,2,0,8,4,5,4.03657415808883,4.453386506545452,356.71030799919765,21
6,11,0,1,2,10,4,4,9.09541202184571,2.468748832032026,286.56548784983875,67
3,22,1,2,0,6,1,3,4.621966424769729,3.9941414087527765,385.4027621106309,45
3,16,0,0,0,4,2,5,5.102681711713987,1.3939961367055242,314.8623794129546,59
4,14,0,0,0,9,1,4,7.6777587395279525,5.081586010127383,301.6139068134548,68
1,12,0,1,1,7,5,3,4.390222911564164,4.466407304713575,353.4517826275388,38
2,6,0,1,0,3,1,1,6.638990549822891,5.315606290686982,367.0574070307324,35
1,19,0,0,0,10,1,4,4.796079908433454,4.900016682482014,400.93170347175635,43
4,13,0,2,2,4,4,2,7.121066183548363,2.3872861799129756,279.94890010332585,39
4,7,2,0,0,10,5,1,8.535933303025795,2.064196904658817,254.3670608639774,60
1,22,2,2,2,1,1,4,5.033846528652662,1.3820433434344435,352.69198725144577,48
3,15,0,0,2,6,3,3,7.39651940733903,0.9965389852155442,305.2536246866983,50
4,13,0,1,1,7,5,1,7.582637908820544,0.8559179913136548,295.107074227166,47
6,7,0,2,2,8,2,5,7.284361265340621,2.374479671267302,309.99918242608317,34
3,20,0,0,2,6,5,3,4.5554019665030925,0.8889304870173966,352.9620741437273,41
6,17,1,0,0,1,1,4,5.830970317175952,1.2090032054345532,309.0545834782691,59
0,16,0,0,2,6,2,1,8.903206270163743,4.605148800274318,322.52735050020374,35
2,21,0,2,3,8,1,1,6.642711184650243,5.226343741413906,358.00333076403206,28
4,9,0,0,0,7,5,4,6.431762647795548,4.792259665045505,336.14287723347263,46
0,13,0,2,2,10,1,4,9.446382426249274,0.7561998616501739,242.661774196682,55
2,12,2,2,0,6,3,5,5.63344800510359,3.3412911624473827,331.21983073727563,47
5,12,2,1,0,9,3,5,4.512053041229077,0.8732480837593748,365.8601447632262,68
1,14,2,0,2,5,4,2,5.755387737162424,2.095933160966853,312.74096558947764,48
4,13,0,0,3,2,5,4,9.745899081484515,4.488923025747621,278.6302369024829,43
0,14,1,1,0,9,4,5,4.438634312641993,3.8943568922017233,405.6037583030955,64
0,8,2,1,2,5,5,2,7.396556283279489,5.832462343594503,333.55201766094854,31
5,18,0,0,0,10,2,2,8.388973509557612,1.7970566776251953,240.71121974405278,57
6,7,0,2,1,6,5,1,8.139667708358374,4.42493886222205,327.80506711373437,13
6,7,2,1,3,7,4,2,6.6456633438195905,4.8472495730590754,359.87005055065015,25
1,9,2,1,3,3,3,3,5.999097688105212,0.6011295831259613,332.16153193891023,45
4,6,2,2,3,4,5,3,4.486190735075497,4.7293616034870825,396.8188320012652,16
3,22,1,0,2,8,2,3,5.788617850443033,4.969614887160052,363.42524784164635,46
2,12,0,0,3,9,5,2,4.2480720048506875,2.2162469115170915,341.6091166579127,61
2,16,2,1,0,10,4,3,5.7812457573476665,0.8814537865353111,326.5240545327855,61
5,15,0,0,1,3,1,5,7.036074914707518,3.819089381309247,353.438837909512,45
1,7,0,0,1,10,5,5,8.034020694716553,2.3376123459157854,271.0942373762724,68
1,16,2,1,2,4,4,4,9.256055158810618,5.480711543241614,299.0748484901991,50
4,11,1,1,0,6,3,2,7.679776927018865,5.5812615759302036,320.7288345437975,54
2,9,0,1,3,3,2,5,9.301968634094706,5.438749842395154,274.10725644446,50
5,22,0,0,3,7,1,2,8.426671626193132,2.383150445790756,245.67472288449403,35
0,20,1,1,2,9,3,1,6.942904440742347,4.395845806140839,336.26704866578893,69
0,20,0,0,3,8,4,1,4.732106003690561,2.74087696148464,335.4984461431848,51
3,14,0,1,3,3,2,5,9.71182858743446,4.941145783905171,300.1731237180866,53
4,8,0,1,0,1,1,2,8.92974184880371,0.693871399081487,230.1168669084286,52
6,22,0,1,3,9,5,5,5.375616131393222,3.9053677242701346,374.0878409946564,59
6,7,2,2,1,6,4,1,7.712539279033761,1.441433861228135,272.26819699888773,26
5,11,1,0,2,10,1,5,5.978692451854965,1.0542863459415948,305.4540705992215,76
2,19,0,2,3,10,2,1,7.094207616666666,5.475240730313826,368.0780062955339,40
2,18,0,0,1,9,4,1,7.118552815439379,0.9918658580013857,304.02724866395243,63
6,23,0,2,1,4,4,1,9.982683608356393,3.7819135839091045,275.13223744216333,27
6,11,2,1,1,9,2,3,5.384442430068859,3.8780990833299063,370.128459093414,52
1,9,2,1,1,10,3,2,5.847712793528468,0.6839294945199537,313.0826462302932,61
6,13,0,1,1,2,3,4,5.163960319825221,4.460083072109811,367.78109959936086,43
6,14,1,0,2,8,1,2,8.432826064474732,5.607232434544825,294.7074988782181,37
2,20,1,0,0,1,3,5,9.472146140209652,4.6025237181847185,301.2087758027756,59
4,23,2,2,3,7,1,5,7.7082393134370655,2.405997488491006,283.5765094104806,46
0,12,0,1,3,5,2,2,6.0323398480391175,2.044834141769547,349.6906031481274,52
3,7,0,1,2,8,3,5,9.510285480513234,1.9526400817843665,219.5519941320195,58
4,6,1,1,1,3,1,4,6.862020947283638,4.0238858716106645,329.32422861604095,64
1,18,0,0,2,1,5,5,4.1200285746630305,2.5077548253179067,332.79853014320986,58
0,23,1,1,3,2,1,5,5.017822185170312,2.178795329597963,332.58274931229033,71
0,11,1,0,3,9,3,5,5.540924551598656,3.1352823144401865,357.14036534515213,82
1,21,1,2,2,2,1,4,9.28276432482825,4.286723954033329,268.69879620542144,48
0,20,2,2,2,6,3,2,5.557452337365088,5.433298564819442,339.62417170744453,24
1,10,0,0,0,7,5,1,5.776051143214179,3.6678736275319856,354.95736240780093,43
2,22,1,1,3,7,3,2,5.896940204013985,1.1814631255735786,292.06221777885344,56
6,9,0,1,0,2,4,4,7.876625446947946,1.2186127091882368,294.90262818627485,51
6,23,0,0,1,9,1,3,6.875743803367302,5.751563150847388,321.37229788312885,46
4,11,0,0,2,6,1,1,8.235896789334886,4.396489817880944,315.64305779617075,40
3,21,1,2,1,4,1,3,6.89317908085654,3.5126556887323566,306.16842005558783,48
5,16,0,1,1,10,2,1,9.29484356108339,0.5076945111409341,277.0247028277171,50
2,10,0,2,3,10,3,5,5.808603461379335,2.8833489606586027,334.3289365736358,60
0,14,0,0,2,10,2,3,9.506827564197192,2.8343353456272258,247.21681248963213,67
5,23,0,1,2,6,5,2,7.892933511377298,4.116580362812671,327.5509273566594,24
5,16,0,0,1,6,5,4,4.683650079709997,2.0097790872103167,342.40689455682326,40
1,11,0,2,0,8,1,3,6.229667945567204,4.683899900184725,349.9266372284038,22
5,23,1,2,3,10,3,1,6.190708346031503,5.746787938884878,385.956599584799,40
2,20,0,0,3,2,4,5,5.107023772309938,5.691660626875742,403.002136621401,26
5,9,0,1,1,2,4,4,7.162344625632376,2.7699208768772907,321.2931228456199,47
0,14,1,1,1,3,4,1,7.9938666551249025,2.408388342973737,290.15072877594054,57
4,23,0,2,1,7,4,5,5.080426606094089,5.6022425438278445,411.24774554943355,18
3,12,1,0,1,5,4,2,9.733478253925297,5.778705596228983,289.2139991708813,54
0,8,0,1,1,4,3,3,6.432834413623503,4.404439156083945,341.8832160498911,38
5,18,0,1,2,10,1,2,8.51330967003656,3.2696072356370998,305.5473441558022,59
4,9,2,2,0,3,5,5,8.935566732624762,2.0329802434622857,235.1641641632783,35
1,10,2,2,3,6,5,1,6.114601390937511,5.053954832090571,322.97808272975135,16
0,15,0,0,3,9,4,5,9.61875226834605,2.833720703153173,249.76990569235505,75
5,9,0,0,1,7,4,2,7.575922004014737,4.737146250767877,329.7722623362266,30
5,8,0,0,2,10,2,2,4.231933428115374,3.4242115092535936,398.1261437754463,51
0,8,0,2,0,8,5,2,5.7692420795177135,2.3575502112020685,355.6297874793666,33
6,23,1,2,1,3,1,4,6.273305145485545,3.5680061864669206,333.44609939381854,44
5,23,1,2,3,5,2,3,6.258768042288425,3.724083468153653,311.46655045382363,33
2,21,0,0,0,3,5,3,6.627886899810484,3.8967364450551845,316.6881073612903,49
4,15,2,2,3,1,3,4,7.082303436323636,2.161845113138737,290.02480668830606,47
3,16,2,1,1,7,4,1,7.915357404473596,2.7711295833603478,318.1468991783905,51
2,16,0,1,0,3,4,5,7.025115158947584,3.8438243674896824,351.2191113337262,56
4,13,0,0,3,2,4,2,4.967776134212241,2.0029499302508817,335.28416907504123,50
2,7,0,0,1,4,4,4,4.851377398561361,4.640359674084637,340.44149983405913,54
5,19,0,2,1,7,1,2,5.916229327194971,1.9851959231977292,300.2049671900685,23
0,6,0,1,1,3,3,5,8.380984333324616,5.944380253227751,296.82776388140593,53
0,6,0,2,2,3,3,3,4.1296060969683275,3.5032446239262307,405.20995381198486,11
2,10,0,0,2,8,5,1,7.911922816988396,4.335352106966241,293.3782497270621,32
5,14,0,1,3,7,5,5,5.524899125787364,3.469791642826722,382.01183393853483,45
2,11,2,2,1,7,1,5,5.100215852054198,1.664527912262978,356.24813187272866,43
1,22,0,0,3,6,1,5,4.092724052529598,4.1169443366841865,403.2108044834296,33
6,7,0,2,1,3,4,1,6.529493194853975,4.7806185756654465,351.91370003194396,10
2,6,1,2,1,10,1,1,4.633593775261793,2.466020535913064,341.4966181981868,59
6,15,1,1,0,6,1,4,5.0111222104175575,4.138544445403644,352.94320142512305,49
4,22,1,0,2,6,5,3,5.24178920759938,3.653535266469362,347.78337365829293,51
4,6,1,2,0,10,5,4,7.059059571926643,4.890272348547032,356.4928388297524,50
4,10,1,0,2,5,1,1,8.463865328586355,4.6238494280509155,324.87753980168225,45
3,11,2,1,0,8,2,5,8.111638613931268,0.7559007011843888,265.1797554668833,56
0,6,2,1,0,9,3,2,5.730159403041906,5.105389647888558,374.10653795086074,51
1,13,0,1,1,1,1,2,5.54665349310161,0.679070160483024,327.54144316892615,49
3,21,0,2,3,1,3,3,8.719253649408401,4.7745513242379705,308.2422722481374,20
0,8,1,2,3,9,4,4,4.854483931636598,4.00863535373464,347.7182802511174,59
1,7,0,2,0,7,1,5,6.59273857180127,3.2317416492774123,324.0997863936082,41
5,18,2,1,0,6,1,1,7.524042363593179,5.282549675917531,310.81855148072646,29
